soil,hzn,trat,method,rep,dp_mm,log10_dp,max_likeli,p2_5,p97_5
BJS,HZN1,SINREM,PLUS,A,5.83459,0.76601,0.35571,0.348984,0.362472
BJS,HZN1,SINREM,PLUS,A,5.95706,0.775032,0.358358,0.351609,0.365134
BJS,HZN1,SINREM,PLUS,A,6.0821,0.784053,0.36098,0.354219,0.367759
BJS,HZN1,SINREM,PLUS,A,6.20976,0.793075,0.363575,0.356813,0.370343
BJS,HZN1,SINREM,PLUS,A,6.3401,0.802096,0.36614,0.359391,0.372886
BJS,HZN1,SINREM,PLUS,A,6.47318,0.811118,0.368682,0.361963,0.375389
BJS,HZN1,SINREM,PLUS,A,6.60905,0.820139,0.371205,0.364534,0.377856
BJS,HZN1,SINREM,PLUS,A,6.74777,0.82916,0.37371,0.367104,0.38029
BJS,HZN1,SINREM,PLUS,A,6.88941,0.838182,0.3762,0.369674,0.382695
BJS,HZN1,SINREM,PLUS,A,7.03401,0.847203,0.378677,0.372245,0.385074
BJS,HZN1,SINREM,PLUS,A,7.18166,0.856225,0.381142,0.374818,0.38743
BJS,HZN1,SINREM,PLUS,A,7.3324,0.865246,0.383599,0.377394,0.389766
BJS,HZN1,SINREM,PLUS,A,7.4863,0.874268,0.386048,0.379973,0.392086
BJS,HZN1,SINREM,PLUS,A,7.64344,0.883289,0.388493,0.382556,0.394394
BJS,HZN1,SINREM,PLUS,A,7.80388,0.89231,0.390935,0.385144,0.396691
BJS,HZN1,SINREM,PLUS,A,7.96768,0.901332,0.393377,0.387739,0.398982
BJS,HZN1,SINREM,PLUS,A,8.13492,0.910353,0.395819,0.390339,0.40127
BJS,HZN1,SINREM,PLUS,A,8.30567,0.919375,0.398266,0.392948,0.403558
BJS,HZN1,SINREM,PLUS,A,8.48,0.928396,0.400718,0.395565,0.405849
BJS,HZN1,SINREM,PLUS,A,8.658,0.937417,0.403178,0.39819,0.408146
BJS,HZN1,SINREM,PLUS,A,8.83973,0.946439,0.405647,0.400826,0.410454
BJS,HZN1,SINREM,PLUS,A,9.02527,0.95546,0.408129,0.403472,0.412775
BJS,HZN1,SINREM,PLUS,A,9.21471,0.964482,0.410624,0.40613,0.415112
BJS,HZN1,SINREM,PLUS,A,9.40813,0.973503,0.413136,0.4088,0.417469
BJS,HZN1,SINREM,PLUS,A,9.6056,0.982525,0.415666,0.411484,0.419848
BJS,HZN1,SINREM,PLUS,A,9.80722,0.991546,0.418216,0.414181,0.422254
BJS,HZN1,SINREM,PLUS,A,10.0131,1.00057,0.420788,0.416893,0.424689
BJS,HZN1,SINREM,PLUS,A,10.2232,1.00959,0.423386,0.419621,0.427157
BJS,HZN1,SINREM,PLUS,A,10.4378,1.01861,0.426009,0.422364,0.429661
BJS,HZN1,SINREM,PLUS,A,10.6569,1.02763,0.428662,0.425126,0.432205
BJS,HZN1,SINREM,PLUS,A,10.8806,1.03665,0.431345,0.427905,0.434791
BJS,HZN1,SINREM,PLUS,A,11.109,1.04567,0.434061,0.430702,0.437422
BJS,HZN1,SINREM,PLUS,A,11.3422,1.0547,0.436812,0.43352,0.440103
BJS,HZN1,SINREM,PLUS,A,11.5802,1.06372,0.439598,0.436357,0.442833
BJS,HZN1,SINREM,PLUS,A,11.8233,1.07274,0.442416,0.439215,0.44561
BJS,HZN1,SINREM,PLUS,A,12.0715,1.08176,0.445267,0.442091,0.448432
BJS,HZN1,SINREM,PLUS,A,12.3248,1.09078,0.448147,0.444986,0.451295
BJS,HZN1,SINREM,PLUS,A,12.5835,1.0998000000000001,0.451056,0.447899,0.454198
BJS,HZN1,SINREM,PLUS,A,12.8477,1.10882,0.453992,0.450829,0.457139
BJS,HZN1,SINREM,PLUS,A,13.1173,1.11785,0.456953,0.453776,0.460114
BJS,HZN1,SINREM,PLUS,A,13.3927,1.12687,0.459939,0.456739,0.463121
BJS,HZN1,SINREM,PLUS,A,13.6738,1.13589,0.462946,0.459717,0.466158
BJS,HZN1,SINREM,PLUS,A,13.9608,1.14491,0.465975,0.46271,0.469223
BJS,HZN1,SINREM,PLUS,A,14.2538,1.15393,0.469023,0.465717,0.472313
BJS,HZN1,SINREM,PLUS,A,14.553,1.16295,0.472089,0.468737,0.475425
BJS,HZN1,SINREM,PLUS,A,14.8585,1.17197,0.475171,0.471771,0.478557
BJS,HZN1,SINREM,PLUS,A,15.1704,1.181,0.478268,0.474816,0.481707
BJS,HZN1,SINREM,PLUS,A,15.4888,1.19002,0.481378,0.477873,0.484872
BJS,HZN1,SINREM,PLUS,A,15.8139,1.19904,0.484501,0.480941,0.48805
BJS,HZN1,SINREM,PLUS,A,16.1458,1.20806,0.487633,0.484019,0.491239
BJS,HZN1,SINREM,PLUS,A,16.4847,1.21708,0.490774,0.487106,0.494435
BJS,HZN1,SINREM,PLUS,A,16.8307,1.2261,0.493923,0.490203,0.497637
BJS,HZN1,SINREM,PLUS,A,17.184,1.23512,0.497077,0.493308,0.500842
BJS,HZN1,SINREM,PLUS,A,17.5447,1.24415,0.500236,0.496421,0.504047
BJS,HZN1,SINREM,PLUS,A,17.913,1.25317,0.503397,0.499541,0.507251
BJS,HZN1,SINREM,PLUS,A,18.2889,1.26219,0.506559,0.502667,0.51045
BJS,HZN1,SINREM,PLUS,A,18.6728,1.27121,0.509721,0.5058,0.513643
BJS,HZN1,SINREM,PLUS,A,19.0648,1.28023,0.512882,0.508937,0.516827
BJS,HZN1,SINREM,PLUS,A,19.4649,1.28925,0.516039,0.512079,0.519999
BJS,HZN1,SINREM,PLUS,A,19.8735,1.29827,0.519191,0.515225,0.523157
BJS,HZN1,SINREM,PLUS,A,20.2906,1.3073,0.52234,0.518376,0.526303
BJS,HZN1,SINREM,PLUS,A,20.7165,1.31632,0.525495,0.521537,0.529452
BJS,HZN1,SINREM,PLUS,A,21.1514,1.32534,0.528657,0.524708,0.532604
BJS,HZN1,SINREM,PLUS,A,21.5953,1.33436,0.531825,0.52789,0.53576
BJS,HZN1,SINREM,PLUS,A,22.0486,1.34338,0.535001,0.531081,0.53892
BJS,HZN1,SINREM,PLUS,A,22.5114,1.3524,0.538184,0.534283,0.542083
BJS,HZN1,SINREM,PLUS,A,22.9839,1.36142,0.541374,0.537494,0.545251
BJS,HZN1,SINREM,PLUS,A,23.4664,1.37045,0.544571,0.540715,0.548424
BJS,HZN1,SINREM,PLUS,A,23.9589,1.37947,0.547775,0.543946,0.551601
BJS,HZN1,SINREM,PLUS,A,24.4618,1.38849,0.550986,0.547187,0.554784
BJS,HZN1,SINREM,PLUS,A,24.9753,1.39751,0.554205,0.550437,0.557972
BJS,HZN1,SINREM,PLUS,A,25.4995,1.40653,0.557431,0.553696,0.561165
BJS,HZN1,SINREM,PLUS,A,26.0347,1.41555,0.560665,0.556964,0.564364
BJS,HZN1,SINREM,PLUS,A,26.5812,1.42457,0.563907,0.560242,0.56757
BJS,HZN1,SINREM,PLUS,A,27.1391,1.4336,0.567156,0.563529,0.570782
BJS,HZN1,SINREM,PLUS,A,27.7088,1.44262,0.570413,0.566824,0.574
BJS,HZN1,SINREM,PLUS,A,28.2904,1.45164,0.573678,0.570128,0.577225
BJS,HZN1,SINREM,PLUS,A,28.8842,1.46066,0.57695,0.573441,0.580458
BJS,HZN1,SINREM,PLUS,A,29.4904,1.46968,0.580231,0.576763,0.583698
BJS,HZN1,SINREM,PLUS,A,30.1094,1.4787,0.58352,0.580093,0.586945
BJS,HZN1,SINREM,PLUS,A,30.7414,1.48772,0.586816,0.583432,0.5902
BJS,HZN1,SINREM,PLUS,A,31.3867,1.49675,0.590121,0.586779,0.593464
BJS,HZN1,SINREM,PLUS,A,32.0455,1.50577,0.593435,0.590134,0.596735
BJS,HZN1,SINREM,PLUS,A,32.7181,1.51479,0.596756,0.593497,0.600016
BJS,HZN1,SINREM,PLUS,A,33.4049,1.52381,0.600086,0.596868,0.603305
BJS,HZN1,SINREM,PLUS,A,34.106,1.53283,0.603425,0.600246,0.606604
BJS,HZN1,SINREM,PLUS,A,34.8219,1.54185,0.606772,0.603633,0.609912
BJS,HZN1,SINREM,PLUS,A,35.5528,1.55087,0.610128,0.607027,0.613229
BJS,HZN1,SINREM,PLUS,A,36.2991,1.5599,0.613509,0.610445,0.616573
BJS,HZN1,SINREM,PLUS,A,37.061,1.56892,0.61706,0.614035,0.620084
BJS,HZN1,SINREM,PLUS,A,37.8389,1.57794,0.620795,0.617813,0.623778
BJS,HZN1,SINREM,PLUS,A,38.6331,1.58696,0.624693,0.621754,0.627632
BJS,HZN1,SINREM,PLUS,A,39.444,1.59598,0.628729,0.625836,0.631622
BJS,HZN1,SINREM,PLUS,A,40.272,1.605,0.632881,0.630035,0.635727
BJS,HZN1,SINREM,PLUS,A,41.1173,1.61402,0.637125,0.634328,0.639922
BJS,HZN1,SINREM,PLUS,A,41.9803,1.62305,0.641438,0.63869,0.644185
BJS,HZN1,SINREM,PLUS,A,42.8615,1.63207,0.645796,0.643099,0.648493
BJS,HZN1,SINREM,PLUS,A,43.7611,1.64109,0.650177,0.647531,0.652823
BJS,HZN1,SINREM,PLUS,A,44.6797,1.65011,0.65455700000000006,0.651963,0.657151
BJS,HZN1,SINREM,PLUS,A,45.6175,1.65913,0.658913,0.656371,0.661456
BJS,HZN1,SINREM,PLUS,A,46.575,1.66815,0.663222,0.660731,0.665713
BJS,HZN1,SINREM,PLUS,A,47.5526,1.67717,0.667461,0.665021,0.669901
BJS,HZN1,SINREM,PLUS,A,48.5507,1.6862,0.671605,0.669216,0.673995
BJS,HZN1,SINREM,PLUS,A,49.5698,1.69522,0.675633,0.673294,0.677973
BJS,HZN1,SINREM,PLUS,A,50.6102,1.70424,0.679521,0.67723,0.681812
BJS,HZN1,SINREM,PLUS,A,51.6725,1.71326,0.683245,0.681001,0.685489
BJS,HZN1,SINREM,PLUS,A,52.7571,1.72228,0.686782,0.684584,0.68898
BJS,HZN1,SINREM,PLUS,A,53.8645,1.7313,0.69011,0.687955,0.692264
BJS,HZN1,SINREM,PLUS,A,54.9951,1.74032,0.693204,0.691091,0.695317
BJS,HZN1,SINREM,PLUS,A,56.1494,1.74935,0.696042,0.693968,0.698116
BJS,HZN1,SINREM,PLUS,A,57.328,1.75837,0.6986,0.696563,0.700637
BJS,HZN1,SINREM,PLUS,A,58.5313,1.76739,0.700855,0.698852,0.702859
BJS,HZN1,SINREM,PLUS,A,59.7599,1.77641,0.702785,0.700812,0.704758
BJS,HZN1,SINREM,PLUS,A,61.0142,1.78543,0.704365,0.702419,0.706311
BJS,HZN1,SINREM,PLUS,A,62.2949,1.79445,0.705572,0.70365,0.707494
BJS,HZN1,SINREM,PLUS,A,63.6025,1.80347,0.706418,0.704515,0.70832
BJS,HZN1,SINREM,PLUS,A,64.9375,1.8125,0.707132,0.705247,0.709016
BJS,HZN1,SINREM,PLUS,A,66.3005,1.82152,0.707769,0.7059,0.709637
BJS,HZN1,SINREM,PLUS,A,67.6921,1.83054,0.708336,0.706482,0.71019
BJS,HZN1,SINREM,PLUS,A,69.113,1.83956,0.708842,0.707002,0.710682
BJS,HZN1,SINREM,PLUS,A,70.5637,1.84858,0.709294,0.707466,0.711122
BJS,HZN1,SINREM,PLUS,A,72.0448,1.8576,0.709701,0.707884,0.711518
BJS,HZN1,SINREM,PLUS,A,73.557,1.86662,0.71007,0.708263,0.711877
BJS,HZN1,SINREM,PLUS,A,75.1009,1.87565,0.710409,0.708612,0.712206
BJS,HZN1,SINREM,PLUS,A,76.6773,1.88467,0.710727,0.708939,0.712515
BJS,HZN1,SINREM,PLUS,A,78.2867,1.89369,0.711031,0.709252,0.71281
BJS,HZN1,SINREM,PLUS,A,79.93,1.90271,0.711329,0.709558,0.713099
BJS,HZN1,SINREM,PLUS,A,81.6077,1.91173,0.711629,0.709867,0.713391
BJS,HZN1,SINREM,PLUS,A,83.3206,1.92075,0.711939,0.710186,0.713692
BJS,HZN1,SINREM,PLUS,A,85.0695,1.92977,0.712267,0.710524,0.714011
BJS,HZN1,SINREM,PLUS,A,86.8551,1.9388,0.712621,0.710887,0.714356
BJS,HZN1,SINREM,PLUS,A,88.6782,1.94782,0.713009,0.711286,0.714734
BJS,HZN1,SINREM,PLUS,A,90.5395,1.95684,0.713439,0.711727,0.715152
BJS,HZN1,SINREM,PLUS,A,92.4399,1.96586,0.713919,0.712218,0.71562
BJS,HZN1,SINREM,PLUS,A,94.3802,1.97488,0.714456,0.712769,0.716144
BJS,HZN1,SINREM,PLUS,A,96.3612,1.9839,0.71506,0.713387,0.716732
BJS,HZN1,SINREM,PLUS,A,98.3838,1.99292,0.715736,0.71408,0.717393
BJS,HZN1,SINREM,PLUS,A,100.449,2.00195,0.716502,0.714864,0.718141
BJS,HZN1,SINREM,PLUS,A,102.557,2.01097,0.717575,0.715952,0.719198
BJS,HZN1,SINREM,PLUS,A,104.71,2.01999,0.719036,0.717425,0.720648
BJS,HZN1,SINREM,PLUS,A,106.908,2.02901,0.720865,0.719262,0.722468
BJS,HZN1,SINREM,PLUS,A,109.152,2.03803,0.723041,0.721442,0.724639
BJS,HZN1,SINREM,PLUS,A,111.443,2.04705,0.725544,0.723947,0.72714
BJS,HZN1,SINREM,PLUS,A,113.782,2.05607,0.728352,0.726753,0.729949
BJS,HZN1,SINREM,PLUS,A,116.17,2.0651,0.731445,0.729842,0.733046
BJS,HZN1,SINREM,PLUS,A,118.609,2.07412,0.734802,0.733193,0.73641
BJS,HZN1,SINREM,PLUS,A,121.098,2.08314,0.738403,0.736785,0.740019
BJS,HZN1,SINREM,PLUS,A,123.64,2.09216,0.742226,0.740598,0.743854
BJS,HZN1,SINREM,PLUS,A,126.235,2.10118,0.746252,0.744611,0.747892
BJS,HZN1,SINREM,PLUS,A,128.885,2.1102,0.750458,0.748804,0.752113
BJS,HZN1,SINREM,PLUS,A,131.59,2.11922,0.754826,0.753156,0.756496
BJS,HZN1,SINREM,PLUS,A,134.352,2.12825,0.759333,0.757646,0.76102
BJS,HZN1,SINREM,PLUS,A,137.172,2.13727,0.76396,0.762255,0.765664
BJS,HZN1,SINREM,PLUS,A,140.052,2.14629,0.768685,0.766962,0.770408
BJS,HZN1,SINREM,PLUS,A,142.991,2.15531,0.773488,0.771745,0.77523
BJS,HZN1,SINREM,PLUS,A,145.993,2.16433,0.778348,0.776586,0.780109
BJS,HZN1,SINREM,PLUS,A,149.057,2.17335,0.783244,0.781462,0.785025
BJS,HZN1,SINREM,PLUS,A,152.186,2.18237,0.788155,0.786355,0.789956
BJS,HZN1,SINREM,PLUS,A,155.38,2.1914,0.793062,0.791242,0.794882
BJS,HZN1,SINREM,PLUS,A,158.641,2.20042,0.797943,0.796105,0.799781
BJS,HZN1,SINREM,PLUS,A,161.971,2.20944,0.802777,0.800921,0.804633
BJS,HZN1,SINREM,PLUS,A,165.371,2.21846,0.807544,0.805671,0.809417
BJS,HZN1,SINREM,PLUS,A,168.842,2.22748,0.812223,0.810334,0.814111
BJS,HZN1,SINREM,PLUS,A,172.386,2.2365,0.816793,0.81489,0.818696
BJS,HZN1,SINREM,PLUS,A,176.004,2.24552,0.821234,0.819318,0.823149
BJS,HZN1,SINREM,PLUS,A,179.699,2.25455,0.825524,0.823598,0.827451
BJS,HZN1,SINREM,PLUS,A,183.471,2.26357,0.829644,0.827709,0.831579
BJS,HZN1,SINREM,PLUS,A,187.322,2.27259,0.833572,0.831631,0.835514
BJS,HZN1,SINREM,PLUS,A,191.253,2.28161,0.837288,0.835342,0.839234
BJS,HZN1,SINREM,PLUS,A,195.268,2.29063,0.840771,0.838824,0.842718
BJS,HZN1,SINREM,PLUS,A,199.366,2.29965,0.844,0.842054,0.845945
BJS,HZN1,SINREM,PLUS,A,203.551,2.3086700000000002,0.847064,0.845122,0.849006
BJS,HZN1,SINREM,PLUS,A,207.824,2.31769,0.850147,0.848207,0.852086
BJS,HZN1,SINREM,PLUS,A,212.186,2.32672,0.853248,0.851311,0.855185
BJS,HZN1,SINREM,PLUS,A,216.64,2.33574,0.856366,0.85443,0.858302
BJS,HZN1,SINREM,PLUS,A,221.187,2.34476,0.859498,0.857563,0.861433
BJS,HZN1,SINREM,PLUS,A,225.829,2.35378,0.862642,0.860708,0.864576
BJS,HZN1,SINREM,PLUS,A,230.57,2.3628,0.865795,0.863861,0.867728
BJS,HZN1,SINREM,PLUS,A,235.409,2.37182,0.868954,0.867021,0.870888
BJS,HZN1,SINREM,PLUS,A,240.35,2.38084,0.872118,0.870185,0.874053
BJS,HZN1,SINREM,PLUS,A,245.395,2.38987,0.875284,0.87335,0.877219
BJS,HZN1,SINREM,PLUS,A,250.546,2.39889,0.87845,0.876515,0.880386
BJS,HZN1,SINREM,PLUS,A,255.805,2.40791,0.881612,0.879676,0.883549
BJS,HZN1,SINREM,PLUS,A,261.174,2.41693,0.884769,0.882832,0.886707
BJS,HZN1,SINREM,PLUS,A,266.656,2.42595,0.887918,0.88598,0.889857
BJS,HZN1,SINREM,PLUS,A,272.253,2.43497,0.891057,0.889118,0.892997
BJS,HZN1,SINREM,PLUS,A,277.968,2.44399,0.894182,0.892243,0.896124
BJS,HZN1,SINREM,PLUS,A,283.803,2.45302,0.897293,0.895352,0.899235
BJS,HZN1,SINREM,PLUS,A,289.76,2.46204,0.900386,0.898444,0.902329
BJS,HZN1,SINREM,PLUS,A,295.842,2.47106,0.903458,0.901517,0.905403
BJS,HZN1,SINREM,PLUS,A,302.051,2.48008,0.906509,0.904566,0.908453
BJS,HZN1,SINREM,PLUS,A,308.391,2.4891,0.909534,0.907591,0.911479
BJS,HZN1,SINREM,PLUS,A,314.864,2.49812,0.912531,0.910589,0.914476
BJS,HZN1,SINREM,PLUS,A,321.473,2.50714,0.915499,0.913558,0.917443
BJS,HZN1,SINREM,PLUS,A,328.221,2.51617,0.918434,0.916494,0.920378
BJS,HZN1,SINREM,PLUS,A,335.11,2.52519,0.921335,0.919396,0.923277
BJS,HZN1,SINREM,PLUS,A,342.144,2.53421,0.924198,0.922262,0.926138
BJS,HZN1,SINREM,PLUS,A,349.326,2.54323,0.927022,0.925088,0.928959
BJS,HZN1,SINREM,PLUS,A,356.658,2.55225,0.929803,0.927873,0.931738
BJS,HZN1,SINREM,PLUS,A,364.144,2.56127,0.93254,0.930613,0.934471
BJS,HZN1,SINREM,PLUS,A,371.787,2.57029,0.93523,0.933308,0.937156
BJS,HZN1,SINREM,PLUS,A,379.591,2.57932,0.93787,0.935953,0.939791
BJS,HZN1,SINREM,PLUS,A,387.559,2.58834,0.940458,0.938548,0.942373
BJS,HZN1,SINREM,PLUS,A,395.694,2.59736,0.942992,0.941089,0.9449
BJS,HZN1,SINREM,PLUS,A,403.999,2.60638,0.945469,0.943574,0.947369
BJS,HZN1,SINREM,PLUS,A,412.479,2.6154,0.947887,0.946,0.949779
BJS,HZN1,SINREM,PLUS,A,421.137,2.62442,0.950243,0.948366,0.952125
BJS,HZN1,SINREM,PLUS,A,429.977,2.63344,0.952535,0.950669,0.954406
BJS,HZN1,SINREM,PLUS,A,439.002,2.64247,0.95476,0.952906,0.956619
BJS,HZN1,SINREM,PLUS,A,448.216,2.65149,0.956916,0.955075,0.958762
BJS,HZN1,SINREM,PLUS,A,457.624,2.66051,0.959001,0.957174,0.960833
BJS,HZN1,SINREM,PLUS,A,467.23,2.66953,0.961012,0.959201,0.962828
BJS,HZN1,SINREM,PLUS,A,477.037,2.67855,0.962946,0.961152,0.964746
BJS,HZN1,SINREM,PLUS,A,487.05,2.68757,0.964802,0.963025,0.966583
BJS,HZN1,SINREM,PLUS,A,497.273,2.69659,0.966576,0.964819,0.968338
BJS,HZN1,SINREM,PLUS,A,507.71,2.70562,0.968267,0.96653,0.970007
BJS,HZN1,SINREM,PLUS,A,518.367,2.71464,0.969871,0.968157,0.971589
BJS,HZN1,SINREM,PLUS,A,529.248,2.72366,0.971387,0.969696,0.973081
BJS,HZN1,SINREM,PLUS,A,540.356,2.73268,0.972811,0.971146,0.97448
BJS,HZN1,SINREM,PLUS,A,551.698,2.7417,0.974142,0.972504,0.975784
BJS,HZN1,SINREM,PLUS,A,563.279,2.75072,0.975377,0.973768,0.97699
BJS,HZN1,SINREM,PLUS,A,575.102,2.75974,0.976514,0.974935,0.978096
BJS,HZN1,SINREM,PLUS,A,587.173,2.76877,0.97755,0.976002,0.979099
BJS,HZN1,SINREM,PLUS,A,599.498,2.77779,0.978482,0.976969,0.979997
BJS,HZN1,SINREM,PLUS,A,612.081,2.78681,0.979309,0.977831,0.980788
BJS,HZN1,SINREM,PLUS,A,624.928,2.79583,0.980028,0.978587,0.981469
BJS,HZN1,SINREM,PLUS,A,638.046,2.80485,0.980655,0.979254,0.982057
BJS,HZN1,SINREM,PLUS,A,651.438,2.81387,0.981269,0.979906,0.98263
BJS,HZN1,SINREM,PLUS,A,665.112,2.82289,0.981875,0.980552,0.983197
BJS,HZN1,SINREM,PLUS,A,679.072,2.83192,0.982475,0.98119,0.983758
BJS,HZN1,SINREM,PLUS,A,693.326,2.84094,0.983068,0.981822,0.984311
BJS,HZN1,SINREM,PLUS,A,707.879,2.84996,0.983653,0.982446,0.984858
BJS,HZN1,SINREM,PLUS,A,722.737,2.85898,0.984232,0.983063,0.985397
BJS,HZN1,SINREM,PLUS,A,737.907,2.868,0.984802,0.983672,0.98593
BJS,HZN1,SINREM,PLUS,A,753.396,2.87702,0.985366,0.984273,0.986454
BJS,HZN1,SINREM,PLUS,A,769.209,2.88604,0.985921,0.984866,0.986972
BJS,HZN1,SINREM,PLUS,A,785.355,2.89507,0.986468,0.985451,0.987481
BJS,HZN1,SINREM,PLUS,A,801.839,2.90409,0.987007,0.986027,0.987983
BJS,HZN1,SINREM,PLUS,A,818.67,2.91311,0.987538,0.986594,0.988477
BJS,HZN1,SINREM,PLUS,A,835.854,2.92213,0.98806,0.987153,0.988962
BJS,HZN1,SINREM,PLUS,A,853.398,2.93115,0.988574,0.987703,0.98944
BJS,HZN1,SINREM,PLUS,A,871.311,2.94017,0.989078,0.988243,0.989908
BJS,HZN1,SINREM,PLUS,A,889.599,2.94919,0.989574,0.988774,0.990369
BJS,HZN1,SINREM,PLUS,A,908.272,2.95822,0.99006,0.989295,0.99082
BJS,HZN1,SINREM,PLUS,A,927.336,2.96724,0.990537,0.989806,0.991263
BJS,HZN1,SINREM,PLUS,A,946.801,2.97626,0.991004,0.990307,0.991696
BJS,HZN1,SINREM,PLUS,A,966.674,2.98528,0.991462,0.990798,0.99212
BJS,HZN1,SINREM,PLUS,A,986.965,2.9943,0.99191,0.991279,0.992535
BJS,HZN1,SINREM,PLUS,A,1007.68,3.00332,0.992347,0.991749,0.992941
BJS,HZN1,SINREM,PLUS,A,1028.83,3.01234,0.992775,0.992208,0.993336
BJS,HZN1,SINREM,PLUS,A,1050.43,3.02137,0.993192,0.992656,0.993722
BJS,HZN1,SINREM,PLUS,A,1072.48,3.03039,0.993598,0.993093,0.994098
BJS,HZN1,SINREM,PLUS,A,1094.99,3.03941,0.993993,0.993518,0.994464
BJS,HZN1,SINREM,PLUS,A,1117.97,3.04843,0.994378,0.993932,0.99482
BJS,HZN1,SINREM,PLUS,A,1141.44,3.05745,0.994751,0.994334,0.995165
BJS,HZN1,SINREM,PLUS,A,1165.39,3.06647,0.995114,0.994724,0.995499
BJS,HZN1,SINREM,PLUS,A,1189.86,3.07549,0.995464,0.995101,0.995823
BJS,HZN1,SINREM,PLUS,A,1214.83,3.08452,0.995803,0.995466,0.996136
BJS,HZN1,SINREM,PLUS,A,1240.33,3.09354,0.99613,0.995819,0.996438
BJS,HZN1,SINREM,PLUS,A,1266.36,3.10256,0.996446,0.996159,0.996729
BJS,HZN1,SINREM,PLUS,A,1292.95,3.11158,0.996749,0.996486,0.997009
BJS,HZN1,SINREM,PLUS,A,1320.08,3.1206,0.99704,0.996799,0.997277
BJS,HZN1,SINREM,PLUS,A,1347.79,3.12962,0.997318,0.9971,0.997533
BJS,HZN1,SINREM,PLUS,A,1376.08,3.13864,0.997583,0.997386,0.997778
BJS,HZN1,SINREM,PLUS,A,1404.97,3.14767,0.997836,0.997659,0.998011
BJS,HZN1,SINREM,PLUS,A,1434.46,3.15669,0.998076,0.997918,0.998232
BJS,HZN1,SINREM,PLUS,A,1464.56,3.16571,0.998302,0.998163,0.99844
BJS,HZN1,SINREM,PLUS,A,1495.31,3.17473,0.998516,0.998393,0.998636
BJS,HZN1,SINREM,PLUS,A,1526.69,3.18375,0.998715,0.998609,0.99882
BJS,HZN1,SINREM,PLUS,A,1558.74,3.19277,0.998901,0.99881,0.998991
BJS,HZN1,SINREM,PLUS,A,1591.45,3.20179,0.999073,0.998996,0.999149
BJS,HZN1,SINREM,PLUS,A,1624.86,3.21082,0.999231,0.999167,0.999294
BJS,HZN1,SINREM,PLUS,A,1658.96,3.21984,0.999375,0.999323,0.999426
BJS,HZN1,SINREM,PLUS,A,1693.79,3.22886,0.999504,0.999463,0.999545
BJS,HZN1,SINREM,PLUS,A,1729.34,3.23788,0.999619,0.999587,0.99965
BJS,HZN1,SINREM,PLUS,A,1765.64,3.2469,0.999719,0.999695,0.999742
BJS,HZN1,SINREM,PLUS,A,1802.7,3.25592,0.999804,0.999788,0.99982
BJS,HZN1,SINREM,PLUS,A,1840.54,3.26494,0.999874,0.999864,0.999885
BJS,HZN1,SINREM,PLUS,A,1879.17,3.27397,0.999929,0.999923,0.999935
BJS,HZN1,SINREM,PLUS,A,1918.61,3.28299,0.999968,0.999966,0.999971
BJS,HZN1,SINREM,PLUS,A,1958.88,3.29201,0.999992,0.999991,0.999993
BJS,HZN1,SINREM,PLUS,A,2000,3.30103,1,1,1
